otu_id	^ot:ottTaxonName	^ot:ottId	^ncbi:taxon	^ncbi:accession	^physcraper:last_blasted	^physcraper:ingroup	^physcraper:status	^ot:originalLabel	^ncbi:title	^physcraper:in_current_aln
otu252003	Pseudoeurycea bellii	46162	187956	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_bellii	-	False
otu252001	Pseudoeurycea gigantea	318627	188535	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_gigantea	-	False
otu252002	Pseudoeurycea naucampatepetl	966222	320741	-	None	True	deleted from tree in reconciliation	Pseudoeurycea_naucampatepetl	-	False
otu252009	Parvimolge townsendi	46167	187954	-	None	True	deleted from tree in reconciliation	Parvimolge_townsendi	-	False
otu252042	Cryptotriton alvarezdeltoroi	673192	107973	-	None	True	deleted from tree in reconciliation	Cryptotriton_alvarezdeltoroi	-	False
otu252041	Cryptotriton nasalis	99035	107964	-	None	True	deleted from tree in reconciliation	Cryptotriton_nasalis	-	False
otu252040	Cryptotriton veraepacis	673184	107974	-	None	True	deleted from tree in reconciliation	Cryptotriton_veraepacis	-	False
otu252028	Oedipina kasios	361516	564000	-	None	True	deleted from tree in reconciliation	Oedipina_kasios	-	False
otu252029	Oedipina quadra	361512	564001	-	None	True	deleted from tree in reconciliation	Oedipina_quadra	-	False
otu252027	Oedipina gephyra	452312	107986	-	None	True	deleted from tree in reconciliation	Oedipina_gephyra	-	False
otu252026	Oedipina carablanca	1016347	563998	-	None	True	deleted from tree in reconciliation	Oedipina_carablanca	-	False
otu252025	Oedipina elongata	452309	107985	-	None	True	deleted from tree in reconciliation	Oedipina_elongata	-	False
otu252018	Oedipina grandis	452319	107988	-	None	True	deleted from tree in reconciliation	Oedipina_grandis	-	False
otu252014	Oedipina poelzi	1028639	107992	-	None	True	deleted from tree in reconciliation	Oedipina_poelzi	-	False
otu252010	Oedipina uniformis	1028631	107996	-	None	True	deleted from tree in reconciliation	Oedipina_uniformis	-	False
otu252011	Oedipina pacificensis	1028642	107990	-	None	True	deleted from tree in reconciliation	Oedipina_pacificensis	-	False
otu252012	Oedipina gracilis	452311	107987	-	None	True	deleted from tree in reconciliation	Oedipina_gracilis	-	False
otu252013	Oedipina leptopoda	1028646	107998	-	None	True	deleted from tree in reconciliation	Oedipina_leptopoda	-	False
otu252017	Oedipina collaris	1016350	563999	-	None	True	deleted from tree in reconciliation	Oedipina_collaris	-	False
otu252016	Oedipina pseudouniformis	1028641	107993	-	None	True	deleted from tree in reconciliation	Oedipina_pseudouniformis	-	False
otu252015	Oedipina cyclocauda	452310	107984	-	None	True	deleted from tree in reconciliation	Oedipina_cyclocauda	-	False
otu252019	Oedipina stenopodia	1028637	107995	-	None	True	deleted from tree in reconciliation	Oedipina_stenopodia	-	False
otu252020	Oedipina alleni	452315	107983	-	None	True	deleted from tree in reconciliation	Oedipina_alleni	-	False
otu252021	Oedipina savagei	1028635	107994	-	None	True	deleted from tree in reconciliation	Oedipina_savagei	-	False
otu252022	Oedipina complex	673189	107970	-	None	True	deleted from tree in reconciliation	Oedipina_complex	-	False
otu252023	Oedipina parvipes	1028643	107991	-	None	True	deleted from tree in reconciliation	Oedipina_parvipes	-	False
otu252024	Oedipina maritima	452317	107989	-	None	True	deleted from tree in reconciliation	Oedipina_maritima	-	False
otu252030	Bradytriton silus	1039867	388879	-	None	True	deleted from tree in reconciliation	Bradytriton_silus	-	False
otu252033	Nototriton picadoi	452313	107981	-	None	True	deleted from tree in reconciliation	Nototriton_picadoi	-	False
otu252032	Nototriton gamezi	673187	107977	-	None	True	deleted from tree in reconciliation	Nototriton_gamezi	-	False
otu252031	Nototriton abscondens	99023	107968	-	None	True	deleted from tree in reconciliation	Nototriton_abscondens	-	False
otu252034	Nototriton guanacaste	673182	107978	-	None	True	deleted from tree in reconciliation	Nototriton_guanacaste	-	False
otu252035	Nototriton richardi	452316	107982	-	None	True	deleted from tree in reconciliation	Nototriton_richardi	-	False
otu252039	Nototriton brodiei	673186	107976	-	None	True	deleted from tree in reconciliation	Nototriton_brodiei	-	False
otu252038	Nototriton barbouri	673185	107975	-	None	True	deleted from tree in reconciliation	Nototriton_barbouri	-	False
otu252036	Nototriton lignicola	673183	107979	-	None	True	deleted from tree in reconciliation	Nototriton_lignicola	-	False
otu252037	Nototriton limnospectator	452314	107980	-	None	True	deleted from tree in reconciliation	Nototriton_limnospectator	-	False
otu252044	Dendrotriton rabbi	99029	107966	-	None	True	deleted from tree in reconciliation	Dendrotriton_rabbi	-	False
otu252043	Nyctanolis pernix	390499	307117	-	None	True	original	Nyctanolis_pernix	-	True
otu252054	Chiropterotriton dimidiatus	224310	269197	-	None	True	deleted from tree in reconciliation	Chiropterotriton_dimidiatus	-	False
otu252053	Chiropterotriton orculus	570326	269201	-	None	True	deleted from tree in reconciliation	Chiropterotriton_orculus	-	False
otu252052	Chiropterotriton lavae	224320	269198	-	None	True	deleted from tree in reconciliation	Chiropterotriton_lavae	-	False
otu252051	Chiropterotriton arboreus	224316	269194	-	None	True	deleted from tree in reconciliation	Chiropterotriton_arboreus	-	False
otu252048	Chiropterotriton magnipes	224318	269199	-	None	True	deleted from tree in reconciliation	Chiropterotriton_magnipes	-	False
otu252045	Chiropterotriton chondrostega	224314	269195	-	None	True	deleted from tree in reconciliation	Chiropterotriton_chondrostega	-	False
otu252046	Chiropterotriton terrestris	49615	269211	-	None	True	deleted from tree in reconciliation	Chiropterotriton_terrestris	-	False
otu252047	Chiropterotriton priscus	570324	269202	-	None	True	deleted from tree in reconciliation	Chiropterotriton_priscus	-	False
otu252049	Chiropterotriton cracens	224312	269196	-	None	True	deleted from tree in reconciliation	Chiropterotriton_cracens	-	False
otu252050	Chiropterotriton multidentatus	570327	269200	-	None	True	deleted from tree in reconciliation	Chiropterotriton_multidentatus	-	False
otu252056	Thorius troglodytes	720467	388886	-	None	True	deleted from tree in reconciliation	Thorius_troglodytes	-	False
otu252055	Thorius dubitus	720473	388884	-	None	True	deleted from tree in reconciliation	Thorius_dubitus	-	False
otu252057	Thorius minutissimus	720470	388885	-	None	True	deleted from tree in reconciliation	Thorius_minutissimus	-	False
otu252060	Batrachoseps gregarius	585163	75487	-	None	True	deleted from tree in reconciliation	Batrachoseps_gregarius	-	False
otu252059	Batrachoseps simatus	64129	57546	-	None	True	deleted from tree in reconciliation	Batrachoseps_simatus	-	False
otu252058	Batrachoseps nigriventris	80076	458151	-	None	True	original	Batrachoseps_nigriventris	-	True
otu252061	Batrachoseps attenuatus	57755	159185	-	None	True	original	Batrachoseps_attenuatus	-	True
otu252063	Batrachoseps major	401984	294360	-	None	True	original	Batrachoseps_major	-	True
otu252062	Batrachoseps pacificus	64119	57544	-	None	True	deleted from tree in reconciliation	Batrachoseps_pacificus	-	False
otu252064	Batrachoseps gavilanensis	269496	332573	-	None	True	original	Batrachoseps_gavilanensis	-	True
otu252065	Batrachoseps gabrieli	362550	108083	-	None	True	original	Batrachoseps_gabrieli	-	True
otu252068	Batrachoseps regius	585152	75489	-	None	True	deleted from tree in reconciliation	Batrachoseps_regius	-	False
otu252069	Batrachoseps diabolicus	585166	75486	-	None	True	original	Batrachoseps_diabolicus	-	True
otu252067	Batrachoseps kawia	585155	75488	-	None	True	deleted from tree in reconciliation	Batrachoseps_kawia	-	False
otu252066	Batrachoseps relictus	12483	75490	-	None	True	deleted from tree in reconciliation	Batrachoseps_relictus	-	False
otu252071	Batrachoseps wrighti	64132	57547	-	None	True	original	Batrachoseps_wrighti	-	True
otu252070	Batrachoseps campi	64145	57543	-	None	True	deleted from tree in reconciliation	Batrachoseps_campi	-	False
otu252200	Rhyacotriton cascadae	66185	307116	-	None	True	original	Rhyacotriton_cascadae	-	True
otu252201	Rhyacotriton kezeri	401991	294362	-	None	True	original	Rhyacotriton_kezeri	-	True
otu252199	Rhyacotriton olympicus	459007	43569	-	None	True	deleted from tree in reconciliation	Rhyacotriton_olympicus	-	False
otu252198	Rhyacotriton variegatus	1045849	291264	-	None	True	original	Rhyacotriton_variegatus	-	True
otu252205	Necturus punctatus	282185	420422	-	None	True	original	Necturus_punctatus	-	True
otu252204	Necturus beyeri	1041581	324346	-	None	True	deleted from tree in reconciliation	Necturus_beyeri	-	False
otu252202	Necturus maculosus	963035	42757	-	None	True	original	Necturus_maculosus	-	True
otu252203	Necturus alabamensis	1086231	43532	-	None	True	original	Necturus_alabamensis	-	True
otu252206	Necturus lewisi	559717	43528	-	None	True	deleted from tree in reconciliation	Necturus_lewisi	-	False
otu252207	Proteus anguinus	842080	221568	-	None	True	original	Proteus_anguinus	-	True
otu252278	Salamandrina terdigitata	674678	305979	-	None	True	deleted from tree in reconciliation	Salamandrina_terdigitata	-	False
otu252277	Salamandrina perspicillata	254332	316516	-	None	True	deleted from tree in reconciliation	Salamandrina_perspicillata	-	False
otu252268	Lyciasalamandra luschani	1012890	129216	-	None	True	original	Lyciasalamandra_luschani	-	True
otu252267	Lyciasalamandra fazilae	1024882	156864	-	None	True	deleted from tree in reconciliation	Lyciasalamandra_fazilae	-	False
otu252266	Lyciasalamandra helverseni	227013	297011	-	None	True	deleted from tree in reconciliation	Lyciasalamandra_helverseni	-	False
otu252262	Lyciasalamandra billae	1024889	156866	-	None	True	deleted from tree in reconciliation	Lyciasalamandra_billae	-	False
otu252263	Lyciasalamandra antalyana	1024875	156861	-	None	True	deleted from tree in reconciliation	Lyciasalamandra_antalyana	-	False
otu252264	Lyciasalamandra atifi	227016	297010	-	None	True	original	Lyciasalamandra_atifi	-	True
otu252265	Lyciasalamandra flavimembris	1024892	156867	-	None	True	deleted from tree in reconciliation	Lyciasalamandra_flavimembris	-	False
otu252274	Salamandra atra	689978	57570	-	None	True	deleted from tree in reconciliation	Salamandra_atra	-	False
otu252273	Salamandra corsica	958220	180811	-	None	True	deleted from tree in reconciliation	Salamandra_corsica	-	False
otu252272	Salamandra lanzai	873622	177059	-	None	True	deleted from tree in reconciliation	Salamandra_lanzai	-	False
otu252271	Salamandra infraimmaculata	1024870	156860	-	None	True	deleted from tree in reconciliation	Salamandra_infraimmaculata	-	False
otu252269	Salamandra algira	308113	220703	-	None	True	deleted from tree in reconciliation	Salamandra_algira	-	False
otu252270	Salamandra salamandra	689975	57571	-	None	True	original	Salamandra_salamandra	-	True
otu252276	Chioglossa lusitanica	499079	156857	-	None	True	original	Chioglossa_lusitanica	-	True
otu252275	Mertensiella caucasica	1066557	111425	-	None	True	deleted from tree in reconciliation	Mertensiella_caucasica	-	False
otu252257	Echinotriton chinhaiensis	698320	385654	-	None	True	deleted from tree in reconciliation	Echinotriton_chinhaiensis	-	False
otu252258	Echinotriton andersoni	1031758	385653	-	None	True	deleted from tree in reconciliation	Echinotriton_andersoni	-	False
otu252252	Tylototriton verrucosus	932561	164973	-	None	True	deleted from tree in reconciliation	Tylototriton_verrucosus	-	False
otu252251	Tylototriton kweichowensis	981350	385676	-	None	True	deleted from tree in reconciliation	Tylototriton_kweichowensis	-	False
otu252253	Tylototriton shanjing	1018588	356254	-	None	True	deleted from tree in reconciliation	Tylototriton_shanjing	-	False
otu252254	Tylototriton taliangensis	441338	129885	-	None	True	original	Tylototriton_taliangensis	-	True
otu252255	Tylototriton wenxianensis	981376	385678	-	None	True	original	Tylototriton_wenxianensis	-	True
otu252256	Tylototriton asperrimus	981360	385674	-	None	True	deleted from tree in reconciliation	Tylototriton_asperrimus	-	False
otu252259	Pleurodeles nebulosus	965862	339878	-	None	True	deleted from tree in reconciliation	Pleurodeles_nebulosus	-	False
otu252260	Pleurodeles poireti	801192	226889	-	None	True	original	Pleurodeles_poireti	-	True
otu252261	Pleurodeles waltl	566038	8319	-	None	True	original	Pleurodeles_waltl	-	True
otu252248	Taricha granulosa	1041788	8321	-	None	True	deleted from tree in reconciliation	Taricha_granulosa	-	False
otu252249	Taricha torosa	953897	36314	-	None	True	original	Taricha_torosa	-	True
otu252250	Taricha rivularis	953919	36313	-	None	True	original	Taricha_rivularis	-	True
otu252247	Notophthalmus meridionalis	1031751	385657	-	None	True	deleted from tree in reconciliation	Notophthalmus_meridionalis	-	False
otu252246	Notophthalmus perstriatus	1056212	168684	-	None	True	deleted from tree in reconciliation	Notophthalmus_perstriatus	-	False
otu252245	Notophthalmus viridescens	566015	8316	-	None	True	original	Notophthalmus_viridescens	-	True
otu252222	Laotriton laoensis	1031743	385659	-	None	True	deleted from tree in reconciliation	Laotriton_laoensis	-	False
otu252219	Cynops pyrrhogaster	515334	8330	-	None	True	deleted from tree in reconciliation	Cynops_pyrrhogaster	-	False
otu252218	Cynops ensicauda	145353	102207	-	None	True	deleted from tree in reconciliation	Cynops_ensicauda	-	False
otu252217	Cynops cyanurus	406736	164967	-	None	True	deleted from tree in reconciliation	Cynops_cyanurus	-	False
otu252216	Cynops orphicus	16156	385651	-	None	True	deleted from tree in reconciliation	Cynops_orphicus	-	False
otu252215	Cynops orientalis	364159	137245	-	None	True	deleted from tree in reconciliation	Cynops_orientalis	-	False
otu252214	Paramesotriton caudopunctatus	406724	164969	-	None	True	deleted from tree in reconciliation	Paramesotriton_caudopunctatus	-	False
otu252213	Paramesotriton zhijinensis	780808	489831	-	None	True	deleted from tree in reconciliation	Paramesotriton_zhijinensis	-	False
otu252212	Paramesotriton chinensis	270144	189294	-	None	True	deleted from tree in reconciliation	Paramesotriton_chinensis	-	False
otu252211	Paramesotriton hongkongensis	932570	164972	-	None	True	deleted from tree in reconciliation	Paramesotriton_hongkongensis	-	False
otu252208	Paramesotriton fuzhongensis	270141	189295	-	None	True	deleted from tree in reconciliation	Paramesotriton_fuzhongensis	-	False
otu252209	Paramesotriton guanxiensis	932576	164971	-	None	True	deleted from tree in reconciliation	Paramesotriton_guangxiensis	-	False
otu252210	Paramesotriton deloustali	932584	164970	-	None	True	deleted from tree in reconciliation	Paramesotriton_deloustali	-	False
otu252221	Pachytriton labiatus	499071	156859	-	None	True	original	Pachytriton_labiatus	-	True
otu252220	Pachytriton brevipes	605702	377299	-	None	True	deleted from tree in reconciliation	Pachytriton_brevipes	-	False
otu252223	Ichthyosaura alpestris	4132661	0	-	None	True	deleted from tree in reconciliation	Ichthyosaura_alpestris	-	False
otu252224	Euproctus montanus	861438	30375	-	None	True	deleted from tree in reconciliation	Euproctus_montanus	-	False
otu252225	Euproctus platycephalus	861439	30376	-	None	True	deleted from tree in reconciliation	Euproctus_platycephalus	-	False
otu252238	Ommatotriton ophryticus	645229	454752	-	None	True	deleted from tree in reconciliation	Ommatotriton_ophryticus	-	False
otu252239	Ommatotriton vittatus	865707	251502	-	None	True	deleted from tree in reconciliation	Ommatotriton_vittatus	-	False
otu252237	Neurergus strauchii	288025	213852	-	None	True	deleted from tree in reconciliation	Neurergus_strauchii	-	False
otu252236	Neurergus kaiseri	288018	213856	-	None	True	deleted from tree in reconciliation	Neurergus_kaiseri	-	False
otu252234	Neurergus microspilotus	619328	1536848	-	None	True	deleted from tree in reconciliation	Neurergus_microspilotus	-	False
otu252235	Neurergus crocatus	288027	213851	-	None	True	deleted from tree in reconciliation	Neurergus_crocatus	-	False
otu252233	Calotriton arnoldi	219305	342570	-	None	True	deleted from tree in reconciliation	Calotriton_arnoldi	-	False
otu252232	Calotriton asper	861432	30374	-	None	True	original	Calotriton_asper	-	True
otu252229	Triturus dobrogicus	1041781	8327	-	None	True	deleted from tree in reconciliation	Triturus_dobrogicus	-	False
otu252228	Triturus carnifex	1041783	8326	-	None	True	deleted from tree in reconciliation	Triturus_carnifex	-	False
otu252227	Triturus karelinii	1041769	8325	-	None	True	deleted from tree in reconciliation	Triturus_karelinii	-	False
otu252226	Triturus cristatus	1041796	8323	-	None	True	original	Triturus_cristatus	-	True
